customer_id,resident_id,email,gender,senior_citizen,partner,tenure,monthly_charges,total_charges,contract,payment_method,churn
11581,730809-4112454,user_1580@example.com,Male,0,Yes,5,106.89,563.64,Month-to-month,Mailed check,1
11582,820202-4349102,user_1581@example.com,Male,0,No,9,112.93,994.61,Two year,Mailed check,0
11583,951102-4280440,user_1582@example.com,Male,0,Yes,18,92.64,1597.07,Month-to-month,Mailed check,0
11584,740220-3538788,user_1583@example.com,Male,0,No,13,27.18,367.09,Month-to-month,Credit card,0
11585,800817-2776700,user_1584@example.com,Male,0,Yes,72,85.58,,One year,Credit card,0
11586,740403-3981625,user_1585@example.com,Female,1,Yes,2,59.63,184.02,Month-to-month,Electronic check,0
11587,800122-4480209,user_1586@example.com,Female,0,Yes,23,65.69,1502.77,Month-to-month,Credit card,0
11588,911101-1942367,user_1587@example.com,Female,0,No,10,23.43,294.06,Month-to-month,Bank transfer,1
11589,850606-1908109,user_1588@example.com,Female,0,No,11,37.65,390.14,Month-to-month,Mailed check,1
11590,740818-2663012,user_1589@example.com,Female,0,No,25,97.75,2457.19,Month-to-month,Electronic check,0
11591,790227-1413555,user_1590@example.com,Male,0,Yes,23,64.01,,Month-to-month,Bank transfer,0
11592,750504-1527345,user_1591@example.com,Male,0,Yes,72,48.74,3507.03,Month-to-month,Mailed check,0
11593,820705-1183042,user_1592@example.com,Female,0,No,2,57.0,92.37,Month-to-month,Bank transfer,0
11594,750827-2419947,user_1593@example.com,Female,0,Yes,2,104.15,,Two year,Credit card,1
11595,711126-4485334,user_1594@example.com,Female,0,Yes,25,93.59,2293.44,One year,Bank transfer,0
11596,790808-2533123,user_1595@example.com,Female,0,No,17,45.8,718.13,One year,Credit card,0
11597,841018-2599666,user_1596@example.com,Male,0,Yes,6,30.28,243.82,Month-to-month,Bank transfer,0
11598,930302-1140584,user_1597@example.com,Male,1,No,1,43.76,80.12,Month-to-month,Electronic check,0
11599,940302-2233229,user_1598@example.com,Female,1,No,1,110.81,114.1,Two year,Credit card,0
11600,730216-4942496,user_1599@example.com,Female,0,Yes,44,76.8,3462.46,One year,Credit card,0
11601,870609-2836900,user_1600@example.com,Male,0,No,4,71.98,274.53,Month-to-month,Mailed check,1
11602,900308-4528341,user_1601@example.com,Male,0,No,7,78.29,614.17,Month-to-month,Credit card,0
11603,951216-2989707,user_1602@example.com,Female,0,Yes,5,55.19,,Month-to-month,Mailed check,0
11604,810504-3757961,user_1603@example.com,Male,0,No,8,99.41,744.04,Two year,Credit card,0
11605,780424-1946212,user_1604@example.com,Female,0,No,1,70.96,,Month-to-month,Credit card,1
11606,940311-1198911,user_1605@example.com,Male,0,Yes,14,30.2,472.34,One year,Credit card,1
11607,911126-2959834,user_1606@example.com,Female,1,Yes,1,31.44,25.39,One year,Credit card,0
11608,910407-3413333,user_1607@example.com,Male,0,No,32,72.32,2350.6,Two year,Mailed check,0
11609,790519-2887611,user_1608@example.com,Female,0,No,5,112.39,541.76,Two year,Electronic check,0
11610,860801-1389951,user_1609@example.com,Male,0,No,15,49.41,782.61,Month-to-month,Bank transfer,0
11611,900125-1401032,user_1610@example.com,Female,0,Yes,42,105.67,4318.59,One year,Credit card,0
11612,800607-3435777,user_1611@example.com,Male,0,No,21,95.1,1946.11,One year,Credit card,0
11613,830518-4403851,user_1612@example.com,Male,0,No,15,43.34,699.06,One year,Electronic check,0
11614,881213-3602154,user_1613@example.com,Female,1,Yes,7,22.14,142.5,Two year,Mailed check,1
11615,840517-3535937,user_1614@example.com,Female,1,No,8,28.71,240.06,Two year,Bank transfer,0
11616,820725-1159075,user_1615@example.com,Female,0,Yes,22,91.53,1946.32,Month-to-month,Electronic check,0
11617,841103-4465003,user_1616@example.com,Male,0,Yes,72,38.52,2865.83,Month-to-month,Electronic check,0
11618,800521-1327563,user_1617@example.com,Male,0,Yes,21,55.72,1229.65,One year,Electronic check,0
11619,791011-2728228,user_1618@example.com,Female,0,Yes,16,68.8,1090.77,Month-to-month,Electronic check,0
11620,890112-1646816,user_1619@example.com,Female,0,No,26,91.23,2351.75,Month-to-month,Credit card,0
11621,770325-3929929,user_1620@example.com,Female,0,Yes,12,29.85,409.68,Month-to-month,Bank transfer,1
11622,710927-1292542,user_1621@example.com,Male,0,Yes,1,59.24,,Two year,Credit card,1
11623,730420-4135216,user_1622@example.com,Female,1,Yes,16,67.13,1121.77,Month-to-month,Electronic check,1
11624,900604-4661103,user_1623@example.com,Female,0,Yes,63,72.72,4689.95,One year,Bank transfer,0
11625,840311-1811180,user_1624@example.com,Male,0,No,3,100.54,,Month-to-month,Electronic check,1
11626,920823-1644318,user_1625@example.com,Female,0,No,23,35.71,780.36,Month-to-month,Mailed check,0
11627,890208-2884311,user_1626@example.com,Male,0,Yes,4,99.49,338.51,Month-to-month,Electronic check,0
11628,910711-3859189,user_1627@example.com,Male,0,No,15,87.96,1341.49,Month-to-month,Electronic check,1
11629,970920-1257855,user_1628@example.com,Male,0,Yes,2,74.23,157.24,Two year,Mailed check,0
11630,941024-1250652,user_1629@example.com,Female,0,Yes,11,88.63,967.33,Two year,Credit card,0
11631,790614-2503835,user_1630@example.com,Male,0,No,28,59.8,1714.86,One year,Bank transfer,0
11632,970427-2632434,user_1631@example.com,Male,0,Yes,8,32.37,320.58,Month-to-month,Electronic check,1
11633,971225-1807382,user_1632@example.com,Female,0,No,21,85.24,1713.76,Month-to-month,Electronic check,0
11634,820208-3599840,user_1633@example.com,Male,0,Yes,31,71.1,2174.25,Month-to-month,Mailed check,0
11635,980811-3791080,user_1634@example.com,Male,0,Yes,52,82.6,4336.21,Month-to-month,Bank transfer,1
11636,930128-3786275,user_1635@example.com,Female,0,Yes,5,52.38,238.51,Month-to-month,Mailed check,0
11637,981224-1826940,user_1636@example.com,Male,0,No,10,109.41,1054.19,One year,Electronic check,0
11638,810405-3428065,user_1637@example.com,Female,1,Yes,3,77.38,283.07,Month-to-month,Credit card,1
11639,731024-3228619,user_1638@example.com,Male,0,Yes,72,27.06,1883.84,Month-to-month,Credit card,1
11640,770723-3900854,user_1639@example.com,Male,0,Yes,52,63.59,3291.6,Two year,Bank transfer,0
11641,850203-1203601,user_1640@example.com,Female,1,No,15,94.32,1431.23,Month-to-month,Electronic check,0
11642,790602-1332271,user_1641@example.com,Male,0,Yes,36,98.11,3503.27,Two year,Mailed check,0
11643,930907-3925696,user_1642@example.com,Female,1,No,14,68.08,992.28,Two year,Electronic check,0
11644,731011-3651018,user_1643@example.com,Female,0,No,19,108.2,2027.36,Month-to-month,Mailed check,0
11645,720211-2292986,user_1644@example.com,Male,0,No,1,45.33,115.76,Month-to-month,Mailed check,1
11646,740417-1411040,user_1645@example.com,Female,1,No,28,59.66,1664.19,One year,Bank transfer,1
11647,811009-1525144,user_1646@example.com,Male,1,Yes,2,108.58,250.72,Month-to-month,Mailed check,0
11648,950420-2149165,user_1647@example.com,Male,1,Yes,34,108.35,3721.2,Month-to-month,Bank transfer,1
11649,950719-2681602,user_1648@example.com,Female,0,No,30,87.24,2585.82,One year,Credit card,0
11650,891122-1301178,user_1649@example.com,Male,0,No,24,104.61,2407.97,Month-to-month,Bank transfer,0
11651,721215-3794692,user_1650@example.com,Male,0,Yes,0,27.4,,Month-to-month,Bank transfer,1
11652,960424-4921863,user_1651@example.com,Male,0,Yes,7,105.22,,One year,Bank transfer,1
11653,801109-4818861,user_1652@example.com,Male,0,Yes,6,50.64,331.63,One year,Credit card,1
11654,840810-1302208,user_1653@example.com,Male,1,Yes,8,36.38,279.71,Month-to-month,Bank transfer,1
11655,920917-2546512,user_1654@example.com,Male,0,No,1,42.5,20.98,Month-to-month,Mailed check,0
11656,790213-1732988,user_1655@example.com,Male,1,Yes,55,60.4,3422.42,Month-to-month,Mailed check,0
11657,970813-4135497,user_1656@example.com,Female,1,No,16,43.68,625.26,Month-to-month,Bank transfer,0
11658,890707-1537295,user_1657@example.com,Male,0,Yes,7,50.64,391.18,One year,Mailed check,0
11659,840903-1176798,user_1658@example.com,Female,0,No,10,32.03,291.57,One year,Bank transfer,0
11660,800821-3840596,user_1659@example.com,Female,0,No,11,48.19,513.3,One year,Credit card,0
11661,930610-2443536,user_1660@example.com,Female,0,Yes,18,75.87,1349.8,Month-to-month,Mailed check,0
11662,890921-2113683,user_1661@example.com,Male,0,No,14,62.8,839.03,Month-to-month,Bank transfer,1
11663,961001-1533207,user_1662@example.com,Female,0,Yes,50,53.26,2691.56,Month-to-month,Electronic check,0
11664,880917-3355475,user_1663@example.com,Male,0,No,13,93.33,1282.82,Month-to-month,Credit card,0
11665,740404-1641646,user_1664@example.com,Female,0,No,72,108.07,7804.54,Month-to-month,Electronic check,1
11666,740107-2205422,user_1665@example.com,Female,0,Yes,38,94.37,3591.23,Month-to-month,Bank transfer,0
11667,940414-2137573,user_1666@example.com,Male,0,No,4,51.78,157.8,Month-to-month,Mailed check,0
11668,790720-4382344,user_1667@example.com,Female,1,Yes,53,93.13,4961.73,One year,Bank transfer,1
11669,820101-3246632,user_1668@example.com,Female,1,Yes,2,33.74,175.3,One year,Mailed check,0
11670,740116-4197412,user_1669@example.com,Male,1,No,34,31.56,1054.01,One year,Bank transfer,0
11671,750423-3509330,user_1670@example.com,Male,0,Yes,9,53.15,459.55,Month-to-month,Bank transfer,0
11672,900623-2856046,user_1671@example.com,Male,0,No,42,99.47,4149.69,Two year,Mailed check,0
11673,870507-3642555,user_1672@example.com,Male,0,Yes,40,43.2,1703.53,Two year,Mailed check,0
11674,720816-1562928,user_1673@example.com,Female,0,Yes,32,24.84,657.62,Month-to-month,Bank transfer,0
11675,730304-3396280,user_1674@example.com,Male,0,No,31,31.7,1002.95,One year,Electronic check,0
11676,961224-3758115,user_1675@example.com,Male,0,No,7,104.59,,Two year,Credit card,0
11677,980817-4834455,user_1676@example.com,Female,0,No,1,82.04,1.53,Month-to-month,Electronic check,0
11678,950222-2387762,user_1677@example.com,Female,0,Yes,10,43.88,476.46,Month-to-month,Electronic check,1
11679,980502-3535799,user_1678@example.com,Female,1,Yes,3,74.17,168.41,Month-to-month,Electronic check,1
11680,820523-4317770,user_1679@example.com,Male,0,Yes,23,71.39,1625.04,Month-to-month,Electronic check,0
11681,730215-1756278,user_1680@example.com,Male,0,No,8,84.21,,Month-to-month,Mailed check,1
11682,810404-4689480,user_1681@example.com,Female,1,No,72,41.88,2944.9,Two year,Electronic check,0
11683,781126-4992602,user_1682@example.com,Female,1,No,20,105.16,2026.57,One year,Credit card,0
11684,770701-4885866,user_1683@example.com,Male,0,Yes,34,49.51,1696.81,Month-to-month,Mailed check,0
11685,960417-1415346,user_1684@example.com,Male,0,No,2,88.09,233.65,One year,Electronic check,0
11686,820326-1329399,user_1685@example.com,Male,0,No,39,20.12,705.96,One year,Mailed check,0
11687,891220-2731797,user_1686@example.com,Female,0,No,51,55.86,2869.24,Month-to-month,Electronic check,1
11688,780912-4236479,user_1687@example.com,Female,0,Yes,13,53.76,727.93,Month-to-month,Electronic check,0
11689,861210-2976321,user_1688@example.com,Female,1,No,18,72.98,1210.68,Two year,Credit card,0
11690,721105-4262644,user_1689@example.com,Male,0,Yes,28,25.79,762.05,One year,Mailed check,0
11691,821024-2313441,user_1690@example.com,Male,0,No,3,97.71,336.96,Month-to-month,Mailed check,1
11692,930109-2254084,user_1691@example.com,Female,0,No,13,40.33,508.7,Month-to-month,Bank transfer,1
11693,720512-4643623,user_1692@example.com,Female,0,Yes,10,86.37,,Month-to-month,Electronic check,1
11694,910907-2725760,user_1693@example.com,Male,0,No,3,99.02,353.88,Month-to-month,Electronic check,1
11695,930108-4272216,user_1694@example.com,Female,0,No,9,74.83,678.63,Month-to-month,Credit card,1
11696,860705-1324589,user_1695@example.com,Male,0,Yes,1,92.77,70.2,One year,Credit card,0
11697,770418-3912252,user_1696@example.com,Male,0,No,0,84.85,,Month-to-month,Mailed check,1
11698,760814-1381805,user_1697@example.com,Male,0,Yes,2,54.14,106.4,Month-to-month,Credit card,1
11699,750321-2275426,user_1698@example.com,Male,0,No,65,99.59,6501.84,Month-to-month,Mailed check,0
11700,790921-3483577,user_1699@example.com,Female,0,No,15,48.04,704.39,Month-to-month,Electronic check,1
11701,760712-2724291,user_1700@example.com,Male,0,No,67,75.76,4966.04,Two year,Electronic check,0
11702,890320-1560596,user_1701@example.com,Female,0,No,11,93.23,1088.97,Month-to-month,Mailed check,0
11703,910413-1622812,user_1702@example.com,Female,1,No,7,56.49,404.94,One year,Credit card,0
11704,920706-4581881,user_1703@example.com,Male,0,Yes,14,48.85,664.92,Month-to-month,Credit card,0
11705,980828-2551111,user_1704@example.com,Female,0,No,11,64.55,752.91,Month-to-month,Mailed check,0
11706,860924-2260472,user_1705@example.com,Female,0,Yes,2,100.5,277.23,One year,Electronic check,1
11707,731012-2972637,user_1706@example.com,Female,0,Yes,20,111.72,,Month-to-month,Mailed check,0
11708,871004-2175224,user_1707@example.com,Female,0,Yes,4,73.14,314.27,One year,Credit card,0
11709,840915-4128612,user_1708@example.com,Female,0,No,19,84.81,1540.06,Month-to-month,Mailed check,1
11710,880317-1507799,user_1709@example.com,Male,0,No,21,109.05,2315.01,One year,Electronic check,1
11711,721204-2429271,user_1710@example.com,Female,1,Yes,3,28.38,,One year,Bank transfer,0
11712,721211-2980160,user_1711@example.com,Male,0,Yes,1,41.77,73.56,One year,Mailed check,0
11713,821018-2232876,user_1712@example.com,Female,0,Yes,30,89.57,2662.14,One year,Bank transfer,0
11714,731101-3934309,user_1713@example.com,Male,0,No,12,101.08,1119.3,One year,Mailed check,0
11715,740122-4113229,user_1714@example.com,Female,0,Yes,1,104.42,81.9,Two year,Credit card,0
11716,930503-3150812,user_1715@example.com,Female,0,Yes,72,60.11,4348.26,Month-to-month,Credit card,0
11717,961218-1566102,user_1716@example.com,Female,0,No,1,27.46,78.23,One year,Bank transfer,0
11718,860120-4881489,user_1717@example.com,Male,0,Yes,23,62.39,1376.38,Month-to-month,Mailed check,0
11719,980318-3890944,user_1718@example.com,Male,0,Yes,72,41.63,3048.71,Month-to-month,Credit card,0
11720,720710-1740729,user_1719@example.com,Female,1,Yes,5,47.69,206.06,Month-to-month,Bank transfer,0
11721,780806-1811439,user_1720@example.com,Male,1,Yes,3,95.92,305.88,Two year,Bank transfer,0
11722,930828-1945129,user_1721@example.com,Male,1,Yes,2,26.07,26.65,Month-to-month,Mailed check,0
11723,801222-3877637,user_1722@example.com,Female,0,No,7,101.47,719.4,One year,Credit card,1
11724,770713-4937650,user_1723@example.com,Male,0,No,2,61.37,167.33,Month-to-month,Bank transfer,1
11725,770523-1959555,user_1724@example.com,Female,0,No,23,78.26,1738.63,Month-to-month,Electronic check,1
11726,720625-4356923,user_1725@example.com,Male,1,Yes,1,27.49,0.0,Two year,Electronic check,0
11727,940322-4860484,user_1726@example.com,Male,0,Yes,14,52.32,741.73,Month-to-month,Credit card,0
11728,940618-4146381,user_1727@example.com,Male,0,No,72,27.49,2099.36,Month-to-month,Credit card,0
11729,741127-1176252,user_1728@example.com,Male,0,No,33,114.89,,Month-to-month,Electronic check,0
11730,861225-2368064,user_1729@example.com,Female,0,No,19,99.43,1991.18,One year,Bank transfer,0
11731,700422-2389361,user_1730@example.com,Male,1,No,7,64.58,552.28,Month-to-month,Mailed check,1
11732,861220-4572597,user_1731@example.com,Male,1,Yes,19,40.92,,Month-to-month,Bank transfer,1
11733,810501-3897094,user_1732@example.com,Female,1,Yes,14,112.08,,One year,Credit card,0
11734,841003-1536165,user_1733@example.com,Female,0,No,11,53.05,548.95,Month-to-month,Credit card,0
11735,941119-3834549,user_1734@example.com,Female,0,No,2,34.64,65.87,One year,Mailed check,0
11736,960225-4323926,user_1735@example.com,Female,0,No,43,74.96,,Month-to-month,Bank transfer,1
11737,831109-4190319,user_1736@example.com,Male,0,Yes,11,113.11,1240.4,Month-to-month,Mailed check,1
11738,950117-2321161,user_1737@example.com,Male,0,No,4,18.88,150.36,One year,Bank transfer,0
11739,800302-4404583,user_1738@example.com,Male,0,No,9,42.37,350.78,Two year,Bank transfer,0
11740,880418-1738333,user_1739@example.com,Female,0,Yes,10,112.58,1113.76,One year,Electronic check,0
11741,930726-2872423,user_1740@example.com,Female,0,Yes,35,35.65,1162.69,One year,Bank transfer,0
11742,981019-3987984,user_1741@example.com,Male,0,Yes,26,29.85,794.8,Month-to-month,Credit card,1
11743,970325-3280080,user_1742@example.com,Female,1,Yes,29,75.66,2207.36,Month-to-month,Credit card,0
11744,800617-2570033,user_1743@example.com,Female,0,No,0,104.9,,Month-to-month,Credit card,1
11745,830318-4137631,user_1744@example.com,Male,0,Yes,10,66.33,,Two year,Electronic check,0
11746,910122-1961928,user_1745@example.com,Male,0,No,13,118.21,1522.09,Two year,Mailed check,0
11747,830312-1581616,user_1746@example.com,Female,0,Yes,0,86.59,,Two year,Credit card,0
11748,710601-3934074,user_1747@example.com,Female,0,No,6,25.93,,Month-to-month,Credit card,0
11749,810423-4293715,user_1748@example.com,Male,0,No,28,118.03,3320.59,Month-to-month,Mailed check,0
11750,800420-2873609,user_1749@example.com,Male,0,No,2,59.39,129.53,One year,Electronic check,0
11751,770208-2646912,user_1750@example.com,Female,1,Yes,15,47.31,765.82,One year,Bank transfer,1
11752,980707-2551373,user_1751@example.com,Male,0,Yes,4,74.43,331.57,One year,Mailed check,0
11753,730517-2438297,user_1752@example.com,Male,0,Yes,0,49.01,,One year,Bank transfer,0
11754,920208-3298745,user_1753@example.com,Female,1,No,5,27.17,211.77,Month-to-month,Bank transfer,1
11755,770417-3259312,user_1754@example.com,Female,1,Yes,72,18.64,1363.09,Month-to-month,Bank transfer,0
11756,760905-2156718,user_1755@example.com,Female,0,Yes,32,63.57,2099.49,Month-to-month,Mailed check,1
11757,711117-4732439,user_1756@example.com,Male,0,Yes,64,102.4,6583.95,Month-to-month,Mailed check,0
11758,870303-4946104,user_1757@example.com,Female,0,Yes,13,75.87,894.21,Month-to-month,Bank transfer,0
11759,780523-2518396,user_1758@example.com,Female,0,No,2,118.67,302.58,Month-to-month,Electronic check,0
11760,940102-2868661,user_1759@example.com,Female,0,Yes,15,47.26,715.66,Month-to-month,Electronic check,1
11761,850316-3949403,user_1760@example.com,Female,0,No,12,46.62,556.84,One year,Electronic check,0
11762,960705-2330183,user_1761@example.com,Female,0,No,37,34.51,1290.94,Two year,Credit card,0
11763,980125-2201242,user_1762@example.com,Male,0,Yes,2,34.95,52.65,Two year,Bank transfer,0
